id,description,name
5b697bb5634f413fcd41cec4,"Groupe ELTE GPS est un fournisseur des solutions téléinformatiques pour différentes industries et en particuliers pour la filiere déchet.  Nous proposons plusieurs systèmes qui améliorent la qualité de service, l'organisation du transport et permettant d'améliorer la réduction des coûts. Nos produits sons dédiés à industries diverses comme transport routier, parcs des véhicules, services de collecte des déchets ménagers ou transports en commun. En tant que fabricant des systèmes d'informations nous vous garantissons l'adaptation des produits à vos besoins individuels.

Pour plus d'informations, nous vous invitons sur notre site officiel
https://www.eltegps.fr/",ELTE GPS
5b646606634f413b59936c0f,"Ville d'Antony, sous-préfecture du département des Hauts-de-Seine, située dans la Métropole du Grand Paris en région Île-de-France",Ville d'Antony
5b62cb5c8b4c41514d5da348,"Haute-Loire Biologique est une association (loi 1901) qui promeut, développe et défend une agriculture biologique respectueuse des hommes et de la terre en Haute-Loire. Membre du réseau FRAB Aura / FNAB, elle est un espace privilégié d'échange entre producteurs bio dans une optique d'amélioration continue de leurs pratiques. L'association porte des valeurs et des actions en lien avec la société civile et se place en écoute des attentes des citoyens mangeurs et consom'acteurs.",Haute-Loire Biologique
5b62bc16634f411fece2ecc3,"La commune de Les Ulis est située dans le département de l'Essonne (91), dans la région Ile de France. La ville de Les Ulis compte 24914 habitants et s'étend sur 5.18 kilomètres carrés, de ce fait la densité de la population est de 4809.7 ha/km2. Le maire de Les Ulis s'appelle Françoise MARHUENDA.

La commune des Ulis souhaite, avec le concours de l'ensemble de ses services, promouvoir des jeux de données permettant toujours plus de transparence et d’interactivité dans sa relation avec ses citoyens.

Le portail s’enrichira progressivement de nouvelles informations.
",Les Ulis
5b61c27a634f41187a911059,Editeur de logiciel d'optimisation de tournées à destination des professionnels de l'intervention et de la livraison. ,AntsRoute
5b61b48b8b4c411a66f739b9,"**Villemur**, cité bientôt millénaire blottie dans l’enceinte de ses remparts, terre de liberté comme en fait foi la charte de 1177, terre aussi chargée d’histoire. Elle a connu au cours des siècles les luttes que livrèrent les Français du Nord aux Albigeois et plus tard les Anglais à notre pays. 

Jusqu’au siècle dernier, le destin de Villemur est lié à celui de la rivière. Dans son port, le plus important sur le Tarn, on construit les gabarres qui sillonnent nos cours d’eau d’Albi à Bordeaux, faisant l’objet d’un trafic intense. La ruine de la batellerie n’a pas paralysé notre cité qui a orienté son activité, d’abord dans la fabrication des pâtes alimentaires, puis, plus récemment dans les branches très diversifiées qui vont de l’équipement électrique jusqu’à l’électronique.

Villemur, cité ancienne et moderne à la fois, cité accueillante et débordante de vie, réserve à ses visiteurs un accueil chaleureux et leur permet de découvrir le charme discret et prenant de ses rues, de ses monuments et de ses paysages. ",Mairie de Villemur sur Tarn
5b61b1db8b4c411672d4eb49,"**Val’Aïgo**, bienvenue dans la vallée de l’eau ….

Val’Aïgo attire une population jeune et active, séduite par notre cadre de vie : plaisir et tranquillité de la campagne, services et commerces dignes d’une petite ville, au coeur du triangle Toulouse-Montauban-Albi, et bien d’autres atouts que vous découvrirez au fil de votre visite dans nos terres…",Communauté de Communes Val'Aïgo
5b609434634f41598a01f76d,"Appartenir est un [service de recherche immobilière](http://www.appartenir.com). Le service est déjà disponible sur Paris, à l'achat et la location. 

Nous allons publier une partie de nos données en OpenData afin de les rendre accessible aux plus grands nombres.",Appartenir
5b601543634f4106f4787cff,"Droits Quotidiens est une base de données de fiches juridiques généralistes rédigées en langage clair. 
Droits Quotidiens participe à l'accès au droit en formant des intermédiaires sociaux et des professionnels du droit et en leur fournissant la base de données comme outil de travail. 
Droits Quotidiens veille à proposer un maximum de services à destination du citoyen pour lui faciliter son parcours d'accès au droit (réponses à des questions issues du terrain, mise en relation avec le bon interlocuteur, génération de documents lui facilitant certaines démarches, formation, etc.). ",Droits Quotidiens
5b5b6c5788ee387cd090edc8,[Wdes SAS](https://wdes.fr),Wdes
5b5b427b88ee3839b70b2146,"Créée en 2002, wpd SAS développe, finance, construit et exploite des parcs éoliens. Son siège se situe à Boulogne Billancourt (92).

En France, wpd a déjà construit 25 parcs éoliens. Avec une capacité totale installée de 350 MW, les parcs éoliens couvrent la consommation électrique (hors chauffage) de plus de 600 000 habitants. Chaque année, cette production électrique permet de réduire les émissions de 300 000 tonnes de CO2 dans l’atmosphère. Ainsi, wpd participe de manière significative à l'augmentation de la part des énergies renouvelables dans la consommation d’énergie finale en France.

Afin de garantir des projets éoliens harmonieux, wpd travaille en étroite collaboration avec les collectivités territoriales, les communes, les services de l’Etat, la population, les associations locales, les bureaux d’études et les propriétaires de terrain.

Adhérente de France Energie Eolienne, wpd SAS est impliquée dans les commissions de travail et les activités des groupes régionaux et agit quotidiennement pour que l’éolien trouve la place qu’il mérite dans le mix énergétique français.",wpd
5b5b157a88ee3872279077f8,EPCI,Communauté de communes de Lacq-Orthez
5b5a03a788ee3833b6d43ee4,"Accompagne les collectivités territoriales dans la mise en oeuvre de leur stratégie financière et de leur démarche de pilotage de la performance.

FINESTIA ne traite que d'un seul sujet : le pilotage de la performance.
* Le Programme ""Pilotage de la Stratégie Financière"" : logiciel en ligne d'analyse financière des collectivités locales.
* Le ""Club FINESTIA"" : espace privé proposant une formation mensuelle, des contenus exclusifs, et de l'assistance.
* L'accompagnement personnalisé, à distance ou en face-à-face, avoir un support, une aide, un soutien, un regard extérieur, un déclic, pour débloquer vos projets.
* Les missions de conseil, avec interventions sur site : bénéficier d'un appui méthodologique (mise en oeuvre de la démarche Local'Impact par exemple).

FINESTIA propose également en accès libre une version limitée de son offre logicielle Stratégie Financière à travers un observatoire des finances locales en ligne : https://www.fiscalite-locale.com",FINESTIA
5b59876f88ee3872b8882a02,"La Direction générale des entreprises (DGE) est une direction du Ministère français de l'Économie et des Finances. Elle propose, met en œuvre et évalue les actions et les mesures, notamment financières, juridiques et scientifiques, propres à créer, sur le territoire national, un environnement favorable à la création et au développement des entreprises, notamment les petites ou moyennes entreprises et les entreprises de croissance, ainsi qu'au développement de l'industrie, du tourisme, du commerce, de l'artisanat, des services aux entreprises et aux personnes, de l'économie numérique, des communications électroniques et des professions libérales. Elle propose des mesures fiscales dans ces domaines. Elle concourt à la définition, à la mise en œuvre et à l'évaluation des politiques de compétitivité, d'innovation, d'accompagnement des mutations économiques, de développement de la compétitivité internationale des entreprises et d'attractivité du territoire français.",Direction Générale des Entreprises
5b5973fac751df5272cb67b0,Opérateur de stations de recharge ultra-rapides sur autoroutes,IONITY GmbH
5b589e1688ee3805784e625c,"Transfermuga.eu est un projet de transports propulsé par l'Eurorégion Nouvelle Aquitaine Euskadi Navarre, 
Parmi ses différentes composantes, il intègre un calculateur d'itinéraires multimodal, multilingues et transfrontalier. 
Afin de faire en sorte que ce programme rencontre son public, l'Eurorégion a également décidé d'ouvrir l'ensemble des données de transports qui sont intégrées dans le calculateur d'itinéraires. En collaboration avec Data.gouv, nous proposons ici les données françaises et proposons de centraliser la demande d'informations et/ou de compléments. 
Un adresse mail pour cela : julien.delabaca@naen.eu ",Transfermuga (par l'Eurorégion Aquitaine-Euskadi-Navarre)
5b57664788ee381301999636,"La Fabrique met en relation tous les acteurs, les projets, capitalise les retours d’expériences et les erreurs, pour faire émerger une culture commune de l’innovation dans l’action.
Il s’agit du premier accélérateur européen dédié à un écosystème en mutation : celui des acteurs du transport et des mobilités.
Son action s'articule autour de communs (ressources mises en partage) et de communautés (pour développer des connexions favorables à l'innovation collaborative) qui s'enrichissent d'un écosystème ouvert qui devient représentatif des mobilités du quotidien. ",La FABrique des MOBilités
5b51ae72c751df5654cc04ed,Location de serveur.,OCTANSYA
5b518bb188ee3863608f3fac,"Commune des Hauts de France à 15 kms de Lille.
",La Chapelle d'Armentières
5b4f5364c751df0bb1c28756,"[L'ARNia, Agence Régionale du Numérique et de l'intelligence artificielle](https://www.ternum-bfc.fr/) est Groupement d'intérêt public (GIP) qui apporte la garantie de la neutralité d’un service public dans un univers complexe : celui de la numérisation des échanges, que tous les acteurs, et singulièrement les plus petits, n’ont pas les moyens de maitriser.
Nous apportons à nos adhérents les solutions quotidiennes aux évolutions/contraintes des usages numériques 

Nous nous adressons aux organismes publics, et tout particulièrement le bloc communal, mais aussi aux entreprises concernées par la transition numérique (marchés publics). En créant dès 2005 la première plate-forme régionale dématérialisée des marchés publics, L'ARNia a montré le chemin de substantielles économies et de professionnalisation de l’achat public. Elle est aujourd’hui la plate-forme de référence plébiscitée par les branches et organisations professionnelles en région.

 #### Nos trois missions principales sont :

- Déployer des outils et services mutualisés,
- Valoriser les données publiques, 
- Fournir du conseil et vous accompagner dans vos projets numériques.

Le GIP a été créé en 2008 par ses membres fondateurs que sont la Région, l’Etat, les Conseils départementaux de la Côte d’Or, de la Nièvre, de la Saône-et-Loire et de l’Yonne. Grâce à la péréquation apportée par ses membres fondateurs, L'ARNia propose à des coûts modestes des solutions pratiques et concrètes à ses adhérents : salle des marchés publics, dématérialisation des actes, portail de la donnée, système d'information géographique, sites Web et services aux citoyens, outil RPGD… 


",Agence Régionale du Numérique et de l’intelligence artificielle
5b4f31a588ee3822f3c67e80,"[Christ USA](http://www.christusa.org/) offers you wonderful cremation services. We take the complete responsibility till the end and provide satisfactory service. Also, we are one of the Pro-efficient [American cremation services in USA and Canada](http://www.christusa.org/buy-cremation-services.html). Christ USA provides cost effective Cremation service ensuring complete customer satisfaction.
Christ USA manages all the things like cremation, cemetery and funeral in a polite way. They take the complete responsibility and they do not take rest until they provide ashes to you. Cremation services at Christ USA are available at reasonable prices. Plan for cremation now!",Christ USA
5b4c9baf88ee3807e2f80ffc,"Le projet OpenRadiation ([https://www.openradiation.org](https://www.openradiation.org)) est une initiative collaborative de quatre organismes travaillant dans différents domaines : IFFO-RME, IRSN, PLANETE SCIENCES et SORBONNE UNIVERSITE. Il s'agit d'un projet participatif à but non lucratif et pédagogique, ainsi que d'une programme de sciences participatives pour la constitution d'une base de données citoyenne de mesures de la radioactivité ambiante dans l'environnement.",OpenRadiation
5b4c534c88ee38213fb68e52,Quand les institutions rencontrent la société civile pour travailler sur l'ouverture des données financières publiques,#dataFin
5b4b39f9c751df6d43fc4bde,"L'annuaire des artisans du Gard dans le Bâtiment
",Artisans du Gard
5b48e85888ee38775d82cf37,"Les recherches de Denise Péricard-Méa, sanctionnées par un doctorat d'histoire de la Sorbonne ont renouvelé la vision de Compostelle héritée des travaux initiés par l'édition du dernier Livre du _Codex Calixtinus_ en 1882 et par les publications savantes du début du XXe siècle. Elles ont mis en évidence l'importance des cultes à saint Jacques dans de nombreux sanctuaires autres que Compostelle. Elles ont apporté la rigueur d'une approche historique des textes et de la lecture du patrimoine hérité des cultes à saint Jacques.
Constituée en association loi 1901 en 2002, la Fondation David Parou Saint-Jacques poursuit, dans un cadre pluridisciplinaire, les recherches d'histoire de Denise Péricard-Méa.",Fondation David Parou Saint-Jacques
5b44d8b088ee38554f15875b,Conseil Départemental,La Drôme
5b438226c751df1ffbcf5ba8,"La communauté d'agglomération de GrandAngoulême est un Établissement Public de Coopération Intercommunale (EPCI) situé dans le département de la Charente et dans la région Nouvelle Aquitaine. La ville centre est Angoulême.  GrandAngoulême couvre un territoire de 38 communes et compte environ 141 000 habitants.
![entrez la description de l'image ici](http://www.grandangouleme.fr/wp-content/uploads/2017/04/GA-Cartouche-gris_250x200.jpg ""entrez le titre de l'image ici"")",Communauté d'Agglomération du Grand Angoulême 
5b3fd8a3c751df38bfb15535,Excursion -Animation -Geste qui sauvent,Generation Sud
5b3f6542c751df03439fad72,"La communauté d'agglomération Cannes Lérins, située dans le département des Alpes-Maritimes en région Provence-Alpes-Côte d'Azur, regroupe cinq communes de l'extrême sud-ouest du département : Cannes, Le Cannet, Mandelieu-La Napoule, Mougins et Théoule/Mer.
",Communauté d'agglomération Cannes Lérins
5b3ddb3488ee3819894581db,"Collectivité territoriale et établissement public (administrations)
",Ville et CCAS de TALANT
5b3dd7fa88ee38147a07dc9e,"Bisatel group, ensemble de société en Europe et Afrique oeuvrant dans le secteur des télécom",bisatel group
5b3dc91d88ee387e067f820e,"Opérateur Télécom mobile et voip, intégrateur MVNO international",sarl 1.0 acola
5b3cbbffc751df3c1b33c72a,"La Voix du Nord est un quotidien régional du Nord de la France appartenant au groupe La Voix, société appartenant au groupe de presse belge Groupe Rossel.",Voix du Nord
5b3a9338c751df338183ab10,"HUMANITY FOR THE WORLD, est une Organisation Non Gouvernementale internationale, apolitique, non confessionnelle, à but non lucratif, humanitaire et professionnelle, spécialisée dans la réduction des souffrances, des inégalités sur toutes leurs formes et dans la défense des droits fondamentaux de tous les individus en détresse dans le monde .

HUMANITY FOR THE WORLD, a une vision pour le monde « Un Amour, inconditionnel, universel »

HUMANITY FOR THE WORLD, à  pour vocation de travailler aux travaux de réflexions initiés par instances nationales et internationales dans le but de contribuer à l’élaboration et/ou à la mise en ouvre de programmes nationaux ou internationaux visant, entres autres, à promotionner l’inclusion sociale, l'égalité hommes femmes, la représentation et défense des droits des personnes confrontées à la discrimination, à œuvrer en faveur de l'intégration sociale des personnes handicapées, à instaurer la paix, à lutter contre la faim, à réduire les inégalités sur toutes ses formes, notamment entre les sexes, à préserver l’environnement, à promouvoir le développement durable transversal et l’éducation sur toutes ses formes à travers le Monde. HFTW, a pour principe d’une manière générale de venir en aide à toute forme de vie en détresse sur la planète.

HUMANITY FOR THE WORLD, par abréviation HFTW, a pour :
- Son Slogan « Un Amour inconditionnel, au centre de chaque action pour une évolution vers un monde meilleur »
- Sa devise « Faisons de l’Amour un étendard mondial»


![Humanity For The World (HFTW) ONG Internationale](https://www.google.com/imgres?imgurl=https%3A%2F%2Fpbs.twimg.com%2Fprofile_images%2F986345815823314945%2FeV3-sUgO.jpg&imgrefurl=https%3A%2F%2Ftwitter.com%2Fhumanityftw1&docid=9d_QNg2GtHadGM&tbnid=5-4nOs3Vz1fDVM%3A&vet=10ahUKEwjZqu_hp4HcAhXJ6RQKHbuWDSgQMwg2KBEwEQ..i&w=435&h=250&bih=485&biw=1074&q=Humanity%20For%20The%20World%20(HFTW)&ved=0ahUKEwjZqu_hp4HcAhXJ6RQKHbuWDSgQMwg2KBEwEQ&iact=mrc&uact=8 ""entrez le titre de l'image ici"")
",Humanity For The World
5b39e30a88ee38056c569d48,"Soyaux, ville d'espaces et de contrastes.",Mairie de Soyaux
5b38fd2ec751df1fbfe8f3b9,Association de parents d'élèves,APEL Pierre de Tarentaise
5b34d91ec751df1407e1f380,Expertise et [formation à R](https://thinkr.fr/),ThinkR
5b3495d188ee382f97297bdc,Administration,Commune de La Nouaye
5b3494ef88ee382f8e126555,administration,Commune de Saint-Gonlay
5b326492c751df255f694244,Retrouvez ici les données produites/valorisées/transformées par la Direction des Systèmes d'Information de la commune de DAMMARIE LES LYS en #opendata.,Mairie de DAMMARIE LES LYS
5b32535988ee380dd6e257de,"Située à 40 kilomètres à l´ouest de Rennes, Iffendic se caractérise par une superficie importante (la troisième du Département d´Ille et Vilaine, soit 7 366 hectares).Bien qu'Iffendic devienne une cité péri-urbaine rennaise, la commune a une âme et une histoire.Labellisée ""Pavillon bleu"", ""Station Classée de tourisme "", ""ville fleurie"", la commune est reconnue pour ses espaces boisés et ses sites remarquables : Trémelin,Chambre au loup, Careil, Boutavent... Son dynamisme, sa créativité s'expriment également à travers une multitude d’événements culturels, festifs et associatifs. ",Iffendic
5b3101ae88ee3837d4d0059b,Le projet de collectivité unique est approuvé à l’issue de la consultation du 24 janvier 2010 ; les martiniquais se sont prononcés en faveur de la création d’une Collectivité territoriale à la place des institutions actuelles : Conseil Général et Conseil Régional.,Collectivité Territoriale de Martinique
5b30fa4dc751df5ddd4020b6,"**L’Apec, acteur du marché de l’emploi des cadres**.
L’Apec accompagne et conseille les cadres tout au long de leur parcours professionnel ainsi que les jeunes diplômé·e·s. Aux entreprises, l’Apec propose des services pour optimiser leurs recrutements et la gestion de leurs compétences internes. Observatoire de l’emploi cadre, l’Apec analyse et anticipe les évolutions et grandes tendances du marché de l’emploi et des compétences cadres. Avec la réforme de la formation professionnelle, l'Apec est l’un des 5 acteurs nationaux du CÉP (conseil en évolution professionnelle) et du CPA (compte personnel d’activité). Elle est organisée en 12 délégations régionales et 50 centres : https://www.apec.fr/

**Conseiller les cadres**.
Les cadres, qu’ils soient dans une démarche de mobilité, interne ou externe, qu’ils souhaitent faire le point sur leur évolution professionnelle, réfléchir à leur seconde partie de carrière, qu’ils envisagent une création d’entreprise ou une formation, trouvent à l’Apec toutes les informations sur le marché du travail, les offres d’emploi cadres, les conseils et les services pour anticiper et envisager les différentes possibilités qui s’offrent à eux.

**Accompagner les jeunes diplômé·e·s**.
Les jeunes trouvent à l’Apec les conseils et l’accompagnement des consultant·e·s pour élaborer et mettre en œuvre leur projet professionnel, se préparer aux entretiens de recrutement, construire leur plan d’action, identifier les entreprises à prospecter. En outre, l’Apec noue des partenariats avec les universités et les écoles pour préparer les étudiant·e·s à l’insertion.

**Conseiller les entreprises**.
L’Apec développe en particulier pour les PME/PMI un ensemble de services pour optimiser et faciliter leurs recrutements de cadres, développer et fidéliser les compétences internes, inciter à la mobilité interne, etc.

**Observer le marché de l’emploi cadre**.
L’Apec analyse les grandes tendances de l’emploi cadre afin d’apporter repères et informations sur les recrutements, les salaires, les mobilités professionnelles, l’insertion des jeunes, etc., et toutes les informations opérationnelles sur les métiers cadres, les secteurs, les régions. 
",Association Pour l'Emploi des Cadres
5b2b596888ee38584917e69c,"L’agence d’urbanisme est au coeur d’un réseau institutionnel dense, qui lui permet de mener sa mission dans les meilleures conditions, par son soutien, ses commandes ou ses partenariats. La pérennité de l’agence est assurée par la volonté d’élus qui recourent à son expertise pour mettre en oeuvre les politiques publiques qu’ils ont élaborées pour leur territoire. La Ville de Reims, son District puis sa Communauté d’agglomération, et l’Etat ont donné naissance à l’agence et l’ont inscrite dans le temps. Le syndicat d’études et de programmation de la région de Reims, partenaire quotidien. Les organismes logeurs rémois (Reims-Habitat; Foyer rémois; groupe Plurial) aussi proches dans la réflexion sur le logement que dans l’aménagement. La CCI de Reims et d’Epernay pour sa connaissance de la vie économique ou la participation à des manifestations de promotion du Pays rémois. Les syndicats ou associations parapubliques comme le Siabave, le Syndicat du Nord-Rémois ou l’association des Paysages de Champagne, dans des domaines très différents mais qui concourent au développement de Reims et de sa région.",Agence d'Urbanisme de Développement et Prospective de la Région de Reims
5b2a609988ee3853dc8f1fae,"Fédération des fournisseurs d'accès Internet associatifs
[Site](https://www.ffdn.org)
[Wiki](https://www.ffdn.org/wiki/doku.php)
[Open Data](https://db.ffdn.org/)
",FFDN
5b28f9a688ee380a2f27a9f0,Master 2 MMI Rataché à l'université Paris 1 Panthéon Sorbonne,Master 2 Métiers du Multimédia Interactif
5b28f5b288ee38047e62143e,Le compte officiel Open Data de la ville de Rosny-sous-Bois.,Rosny-sous-Bois
5b28c206c751df0b1af55751,Services de l'information géographique de l'Etat en Nouvelle-Aquitaine,Sigena
5b27d6a7c751df08aec7420e,"**La plateforme Duo-learning**

La plateforme Duo-learning a été créée dans le but de permettre aux étudiants de parler n'importe quelle langue à tous moments.
Cette activité s'intègre totalement dans le cursus de l'élève et un système de suivi permet aux professeurs de vérifier la pertinence de l'outil au travers de l'utilisation de l'étudiant.

Cet outil de d'immersion linguistique à destination des étudiants leur permet d'échanger au travers d'un système de visio-conférence avec des étudiants du monde entier.

_Du côté des étudiants_
Lors de leur première connexion les étudiants renseignent leur langue maternelle ainsi que les langues qu'ils souhaitent travailler sur la plateforme.
Ils ajoutent à leurs profils 3 centres d'intérêts, et notre algorithme trouve les meilleurs profils avec lesquels pratiquer les langues.

Un système de messagerie permet alors de faire connaissance avec la personne et ainsi pouvoir échanger avec elle avant de lancer la visioconférence.

_Du côté des professeurs_
Les professeurs peuvent se connecter à la plateforme afin de connaitre l'avancé des conversations de leurs élèves afin de savoir si ils remplissent bien les critères définis en amont par l'établissement.
Les professeurs peuvent également suggérer des thématiques de discussion en rapport avec les notions de cours aux étudiants.

_Les partenaires_
Les partenaires de Duo-learning sont principalement Européens (France, Belgique, Italie, Espagne, Portugal, Allemagne, Angleterre).
Les établissements sont dans le spectre suivant :
- Universités,
- Ecoles de commerce et management,
- Ecoles de journalisme,
- Ecoles de tourisme,
- Ecoles d'ingénieurs,
- Ecoles de Mode et de Design.

**Comment intégrer Duo-learning dans mon cours / mon université ?**

Les étapes de d'intégration de la plateforme sont les suivantes :
Premier rendez-vous de cadrage afin de cibler les objectifs de l'établissement, réponse aux questions et visites de la plateforme.
Réalisation et validation du contrat.
Envoi des identifiants à vos étudiants pour la rentrée.

Afin de programmer votre premier rendez-vous de cadrage n'hésitez pas à contacter Clément : 
clement@duo-learning.com
",Duo-learning
5b27c25d88ee380dd4d8a591,TOT,Total
5b277e1e88ee381dff24d745,Commune de Montigny-lès-Cormeilles,CORBION
5b23b161c751df4d55c00094,"AEDMAP a été créée en 2012 pour répondre à la demande en matière de cartographie et de suivi des Défibrillateurs Automatiques Externes (DAE).

AEDMAP :

- Fournit et gère à l’échelle mondiale une solution de **cartographie** de défibrillateurs pour les entreprises, les pouvoirs publiques et le grand public disponible partout pour tout le monde et à tout moment via l'application gratuite **[Staying Alive](http://stayingalive.org)**.
- Offre une solution de **supervision** qui garantit la traçabilité, la maintenance, la transparence et l’indépendance.
- Propose aux professionnels de l’urgence des outils pour améliorer la prise en charge de l’arrêt cardiaque  grâce à la communauté des **Bons Samaritains**.

AEDMAP est également l'éditeur du site [**DEFIBMAP**](http://www.defibmap.org) qui permet aux collectivités de déclarer leurs défibrillateurs afin de les recenser au sein de la base de Staying Alive. Les défibrillateurs déclarés via DEFIBMAP sont également mis à disposition sur le site data.gouv.fr

",AEDMAP France
5b23863888ee381aef2b6a58,"L’Observatoire des Finances et de la Gestion publique Locales (OFGL) a été créé en 2016 par la loi NOTRe, en remplacement de l’Observatoire des Finances Locales. Dirigé par le Président du Comité des Finances Locales, André Laignel, l’OFGL voit ses compétences élargies : lieu de partage et de réflexion entre les différentes parties prenantes, il a pour mission d’établir, de collecter, d’analyser et de diffuser des informations portant sur la gestion des collectivités territoriales. 

L’OFGL intervient sur des thématiques diverses, répondant aux demandes formulées par son Conseil d’orientation composé d’élus et de représentants de l’Etat. Il intervient ou est intervenu sur plusieurs chantiers : informations sur les réformes fiscales, analyse des dépenses d’investissement, analyse des exonérations et compensations fiscales, modernisation des indicateurs de ressources et charges, référentiels de coût...

Dans le cadre de ces chantiers, l'OFGL a développé et anime un portail de données financières et de gestion du secteur public local : **[data.ofgl.fr](https://data.ofgl.fr)**. 

Par ailleurs, l’Observatoire publie chaque année un [rapport annuel](https://www.collectivites-locales.gouv.fr/rapports-lobservatoire-des-finances-et-gestion-publique-locales-ofgl) réalisé par les équipes de la DGCL. Ce rapport constitue, depuis plus de 20 ans, une référence en matière d’informations financières et fiscales sur le secteur public local.

Dans ses travaux, l’OFGL s’appuie sur l’expertise des membres de son Comité technique et scientifique, composé d’administrations centrales et organismes publics (CGET, CNFPT, Cour des comptes/CRC, Dir. du Budget, DGCL, DGFiP, DG Trésor, IG, INSEE, SGMAP..), d’associations d’élus (AdCF, ADF, AMF, AMRF, APVF, France Urbaine, Régions de France, Villes de France), d’associations d’agents de la FPT (AATF, ADT-INET, AITF, AFIGESE, SNDGCT) et de personnalités qualifiées (universitaires, administrateurs territoriaux et experts).",Observatoire des Finances et de la Gestion publique Locales
5b236d75c751df4eaa3a9b5e,"La commune de BRETEIL est située à l’ouest de l’agglomération rennaise, à proximité de Montfort-sur-Meu et de la RN12 assurant la liaison avec Saint Brieuc et plus largement l’ouest breton. Une halte ferroviaire située au sud du centre-bourg permet la desserte du territoire et garantit une accessibilité aisée au bassin d’emploi rennais. Elle fait partie de l'EPCI ""Montfort Communauté"".",Commune de BRETEIL
5b221cc7c751df148c26c632,"Formation Web Service
Cette formation a pour but de vous apprendre à utiliser les outils numériques et les logiciels de dématérialisation, leurs environnements mais également leurs fonctions essentielles. Sur votre demande, il est aussi possible de découvrir le panorama des solutions techniques de dématérialisation ainsi que leurs architectures. Nos méthodes d'apprentissage sont principalement actives et participatives, composées d'apports théoriques et d'exercices d'application, de démonstrations avec diaporamas et de conseils. Il est envisageable de mettre en place des cours collectifs avec des travaux en groupe ou bien de façon individuelle. La formation TSUGI PLUS peut être séquentielle. En fin de module, une évaluation qualitative sera faite afin d'évaluer vos acquis, qui nous l'espérons, seront nombreux",TSUGI PLUS
5b211bebc751df6705561d55,"[Openfisca](https://fr.openfisca.org/) est un logiciel de microsimulation open source, contributif et  réutilisable librement et gratuitement, qui modélise le système socio-fiscal français.

**À quoi ca sert ?**

Il permet de :

* Interroger la législation à partir de cas individuels (individus, familles...)
* Simuler l’impact sur les individus des réformes du système socio-fiscal, comme par exemple une hausse de la CSG, une modification de l’IR, une baisse du RSA...
* Développer des services orientés aux citoyens et aux citoyennes, comme par exemple [mes-aides.gouv.fr](https://mes-aides.gouv.fr)

**Comment l’utiliser ?**

* Directement sur votre navigateur avec repl.it : [commencer à coder](https://openfisca.org/doc/howto-web-no-local-install.html) une réforme en moins de 10 minutes avec ces exemples de [réforme paramétrique](https://repl.it/@openfisca/TutorielReformeParametrique) ou [réforme structurelle](https://repl.it/@openfisca/framework-openfisca-france) sur un ensemble de situations de personnes

* Sans installation avec des Notebooks Jupyter : nous proposons des [tutoriels](https://github.com/openfisca/tutorial/tree/master/notebooks) tels que ce [notebook](https://mybinder.org/v2/gh/openfisca/tutorial/master?filepath=notebooks/getting_started.ipynb) de démarrage, utilisable dans votre navigateur via binder.

* Comme un librarie Python : après avoir [installé OpenFisca-France](https://github.com/openfisca/openfisca-france#installation), nous proposons un [ensemble de tutoriels](https://github.com/openfisca/tutorial) en python.

* Directement avec une API Web publique : sur des situations d'individus ou de familles. Pour commencer, consultez la [documentation interactive](https://fr.openfisca.org/legislation/swagger).
",OpenFisca
5b20e610c751df0b90147be9,"### Présentation de l'AIFE 

L'Agence pour l'Informatique Financière de l'État (AIFE) est un service à compétence nationale créé par décret du 11 février 2005, amendé par celui du 7 mai 2014 et dont la gouvernance est interministérielle.

L'AIFE gère le Système d’Information Chorus et propose des solutions de dématérialisation au profit de l’ensemble des personnes publiques et des entreprises. 

Plus d'information [ici](https://www.economie.gouv.fr/aife/presentation-aife)


### Données essentielles de la commande publique transmises via l’AIFE


**Ce jeu de données provient d'un service public certifié**

Dans le cadre de la transparence des marchés publics, l’AIFE  a proposé  aux acheteurs de faire remonter leurs données essentielles de la commande publique via leurs places de marché et au travers du service DUME. 

Ces jeux de données sont accessibles à tous et toutes en accord avec [les formats XML réglementaires](https://www.data.gouv.fr/fr/datasets/referentiel-de-donnees-marches-publics/) définis par l'arrêté du 22 mars 2019 relatifs aux données essentielles (https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038318675&categorieLien=id) . 

Les places de marchés raccordées aux API mises à disposition par l'AIFE transmettent leurs données essentielles en format JSON à l'AIFE, qui se charge de les transcoder en XML et de les communiquer quotidiennement à data.gouv.fr. 

Pour davantage de détails sur le dispositif de remontée des données essentielles de la commande publique vers data.gouv.fr, nous vous invitons à lire [l’article d’Etalab](https://www.data.gouv.fr/fr/posts/le-point-sur-les-donnees-essentielles-de-la-commande-publique/) consacré au sujet.
",Agence pour l'Informatique Financière de l'Etat
5b1e98ebc751df341f02175c,Studio de création de logiciel de gestion et communication.,Fifteenpeas IT sarl
5b1e92ae88ee385ab6793eb4,Conseil Départemental de l'Aveyron,Conseil Départemental de l'Aveyron
5b1e91b3c751df2840ab5ca5,"Commune de 2542 habitants, située à 25 km à l'ouest de Rennes, entre deux axes majeurs (Route de Lorient et route de Saint Brieuc)",Commune de TALENSAC
5b1d890188ee382b45fb4247,Association des classes préparatoires antillaises,Association des classes préparatoires antillaises
5b1a788188ee3843648b36b6,Mairie de Pleumeleuc,Mairie de Pleumeleuc
